,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.056239015817223195,0.0,0.0,0.0,0.0,0.043936731107205626,0.012302284710017574,0.0,0.043936731107205626,0.0,0.050966608084358524,0.0,0.0,0.0,0.0,0.054481546572934976,0.043936731107205626,0.0,0.0,0.033391915641476276,0.0,0.0421792618629174,0.0,0.0,0.0,0.0,0.056239015817223195,0.0,0.0,0.0351493848857645,0.0,0.0,0.0,0.05799648506151142,0.01757469244288225,0.0,0.0,0.0,0.040421792618629174,0.0,0.0,0.026362038664323375,0.04569420035149385,0.0,0.0210896309314587,0.0,0.0,0.05799648506151142,0.0,0.0,0.0,0.0,0.054481546572934976,0.0,0.0,0.05799648506151142,0.03163444639718805,0.0,0.05799648506151142,0.0,0.0035149384885764497,0.054481546572934976
Fz,0.0,0.06497622820919176,0.028526148969889066,0.0,0.0,0.0,0.039619651347068144,0.0554675118858954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030110935023771792,0.05705229793977813,0.0,0.060221870047543584,0.0,0.0,0.0,0.0,0.04120443740095087,0.0,0.06656101426307448,0.0,0.0,0.0,0.0,0.042789223454833596,0.0,0.0,0.0,0.039619651347068144,0.0,0.0,0.060221870047543584,0.0,0.0,0.0,0.03169572107765452,0.0,0.03169572107765452,0.060221870047543584,0.0,0.0491283676703645,0.0,0.06656101426307448,0.060221870047543584,0.0,0.0,0.03486529318541997,0.0,0.0,0.020602218700475437,0.0,0.058637083993660855,0.0,0.0
F3,0.0,0.05750798722044728,0.054313099041533544,0.0,0.0,0.0,0.04472843450479233,0.05750798722044728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019169329073482427,0.05750798722044728,0.0,0.05750798722044728,0.0,0.0,0.0,0.0,0.04153354632587859,0.0,0.05750798722044728,0.0,0.0,0.0,0.0,0.05750798722044728,0.0,0.0,0.0,0.051118210862619806,0.0,0.0,0.05750798722044728,0.0,0.0,0.0,0.03194888178913738,0.0,0.022364217252396165,0.05750798722044728,0.0,0.05750798722044728,0.0,0.05750798722044728,0.05750798722044728,0.0,0.0,0.04153354632587859,0.0,0.0,0.003194888178913738,0.0,0.05750798722044728,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.028535980148883373,0.0,0.0,0.0,0.0,0.07196029776674938,0.0,0.0,0.034739454094292806,0.0,0.06575682382133995,0.008684863523573201,0.019851116625310174,0.0,0.0,0.07196029776674938,0.062034739454094295,0.007444168734491315,0.0,0.02357320099255583,0.0,0.038461538461538464,0.0,0.0,0.0,0.00620347394540943,0.06823821339950373,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.06947890818858561,0.026054590570719603,0.0,0.0,0.0,0.04714640198511166,0.0,0.0,0.007444168734491315,0.03970223325062035,0.0,0.0037220843672456576,0.00620347394540943,0.0,0.06823821339950373,0.0,0.0,0.0,0.0,0.03722084367245657,0.0,0.0,0.05583126550868486,0.011166253101736972,0.0,0.03598014888337469,0.0,0.018610421836228287,0.033498759305210915
FC1,0.017817371937639197,0.051224944320712694,0.026726057906458798,0.0,0.0,0.0,0.08685968819599109,0.0378619153674833,0.0,0.0,0.008908685968819599,0.0,0.0,0.0,0.0,0.013363028953229399,0.0,0.0022271714922048997,0.0400890868596882,0.0,0.05790645879732739,0.0,0.0,0.0,0.0,0.017817371937639197,0.015590200445434299,0.053452115812917596,0.0,0.0,0.0,0.0,0.0334075723830735,0.017817371937639197,0.0,0.0,0.024498886414253896,0.0,0.0,0.05790645879732739,0.0,0.017817371937639197,0.0022271714922048997,0.011135857461024499,0.017817371937639197,0.004454342984409799,0.060133630289532294,0.017817371937639197,0.035634743875278395,0.0,0.053452115812917596,0.044543429844097995,0.013363028953229399,0.0,0.04899777282850779,0.017817371937639197,0.017817371937639197,0.0,0.017817371937639197,0.042316258351893093,0.0,0.013363028953229399
C3,0.0,0.06239460370994941,0.03035413153456998,0.0,0.0,0.0,0.03204047217537943,0.06070826306913996,0.0,0.0,0.0,0.0,0.0016863406408094434,0.0,0.0,0.0,0.0,0.03372681281618887,0.06239460370994941,0.0,0.05396290050590219,0.0,0.0,0.0,0.0,0.045531197301854974,0.0,0.06239460370994941,0.0,0.0,0.0,0.0,0.045531197301854974,0.0,0.0,0.0,0.04215851602023609,0.0,0.0,0.05396290050590219,0.0,0.0,0.0,0.03372681281618887,0.0,0.03541315345699832,0.05396290050590219,0.0,0.05227655986509275,0.0,0.06070826306913996,0.06239460370994941,0.0,0.0,0.03035413153456998,0.0,0.0,0.021922428330522766,0.0,0.06239460370994941,0.0,0.0
T7,0.0423572744014733,0.0,0.0,0.0,0.0,0.053406998158379376,0.0,0.0,0.05156537753222836,0.0,0.053406998158379376,0.0,0.009208103130755065,0.0,0.0,0.053406998158379376,0.053406998158379376,0.0,0.0,0.034990791896869246,0.0,0.053406998158379376,0.0,0.0,0.0,0.0,0.053406998158379376,0.0,0.0,0.04604051565377532,0.0,0.0,0.0,0.053406998158379376,0.027624309392265192,0.0,0.0,0.0,0.05156537753222836,0.0,0.0,0.011049723756906077,0.053406998158379376,0.0,0.0055248618784530384,0.0,0.0,0.053406998158379376,0.0,0.0,0.0,0.0,0.053406998158379376,0.0,0.0,0.053406998158379376,0.016574585635359115,0.0,0.053406998158379376,0.0,0.01289134438305709,0.049723756906077346
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
