,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
frontalpole-rh,0.6906077348066298,0.143646408839779,0.0,0.0,0.09944751381215469,0.06629834254143646,0.0,0.0
lateralorbitofrontal-lh,0.06074766355140187,0.42289719626168226,0.06775700934579439,0.09579439252336448,0.16355140186915887,0.1705607476635514,0.0,0.018691588785046728
medialorbitofrontal-lh,0.0,0.1483050847457627,0.559322033898305,0.1440677966101695,0.046610169491525424,0.05084745762711865,0.0,0.05084745762711865
parahippocampal-rh,0.0,0.12058823529411765,0.08823529411764706,0.5647058823529412,0.07058823529411765,0.0,0.029411764705882353,0.1264705882352941
parsorbitalis-lh,0.04953560371517028,0.21052631578947367,0.021671826625386997,0.0804953560371517,0.5479876160990712,0.08978328173374613,0.0,0.0
parsorbitalis-rh,0.055944055944055944,0.24125874125874125,0.03496503496503497,0.0,0.08741258741258741,0.5769230769230769,0.0034965034965034965,0.0
temporalpole-lh,0.0,0.0,0.0,0.05660377358490566,0.0,0.014150943396226415,0.75,0.1792452830188679
temporalpole-rh,0.0,0.02867383512544803,0.05734767025089606,0.17921146953405018,0.0,0.0,0.12903225806451613,0.6057347670250897
