,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.14634146341463414,0.17073170731707318,0.17073170731707318,0.17073170731707318,0.0,0.17073170731707318,0.17073170731707318,0.0
postcentral-lh,0.04294478527607362,0.2331288343558282,0.13496932515337423,0.147239263803681,0.05521472392638037,0.15337423312883436,0.1411042944785276,0.09202453987730061
postcentral-rh,0.0603448275862069,0.1896551724137931,0.1810344827586207,0.1896551724137931,0.0,0.1896551724137931,0.1896551724137931,0.0
superiorfrontal-lh,0.05737704918032787,0.1885245901639344,0.18032786885245902,0.1885245901639344,0.0,0.19672131147540983,0.1885245901639344,0.0
superiorfrontal-rh,0.0,0.32,0.0,0.0,0.32,0.0,0.0,0.36
superiorparietal-lh,0.050724637681159424,0.18115942028985507,0.15942028985507245,0.17391304347826086,0.0,0.2536231884057971,0.18115942028985507,0.0
superiorparietal-rh,0.059322033898305086,0.17796610169491525,0.1694915254237288,0.17796610169491525,0.0,0.211864406779661,0.2033898305084746,0.0
superiortemporal-rh,0.0,0.3,0.0,0.0,0.18,0.0,0.0,0.52
