,inferiorparietal-rh,postcentral-lh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
inferiorparietal-rh,0.13425925925925927,0.12037037037037036,0.12962962962962962,0.12037037037037036,0.11574074074074074,0.12962962962962962,0.12962962962962962,0.12037037037037036
postcentral-lh,0.12745098039215685,0.12254901960784313,0.12745098039215685,0.12254901960784313,0.12254901960784313,0.12745098039215685,0.12745098039215685,0.12254901960784313
postcentral-rh,0.13333333333333333,0.11904761904761904,0.12857142857142856,0.12380952380952381,0.11904761904761904,0.12857142857142856,0.12857142857142856,0.11904761904761904
superiorfrontal-lh,0.13333333333333333,0.11794871794871795,0.1282051282051282,0.1282051282051282,0.11794871794871795,0.1282051282051282,0.1282051282051282,0.11794871794871795
superiorfrontal-rh,0.12690355329949238,0.1218274111675127,0.12690355329949238,0.12690355329949238,0.1218274111675127,0.12690355329949238,0.12690355329949238,0.1218274111675127
superiorparietal-lh,0.13333333333333333,0.11904761904761904,0.12857142857142856,0.12380952380952381,0.11904761904761904,0.12857142857142856,0.12857142857142856,0.11904761904761904
superiorparietal-rh,0.13333333333333333,0.11904761904761904,0.12857142857142856,0.12380952380952381,0.11904761904761904,0.12857142857142856,0.12857142857142856,0.11904761904761904
superiortemporal-rh,0.13145539906103287,0.12206572769953052,0.1267605633802817,0.11737089201877934,0.11737089201877934,0.1267605633802817,0.1267605633802817,0.13145539906103287
