,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-lh
frontalpole-rh,0.27941176470588236,0.0,0.21691176470588236,0.0,0.0,0.14215686274509803,0.08088235294117647,0.2806372549019608
fusiform-lh,0.0,0.18103149878850813,0.14468674281758395,0.17514710972654898,0.1768778123918311,0.16130148840429215,0.16095534787123572,0.0
isthmuscingulate-rh,0.05624404194470925,0.1299650460756276,0.1947886876390213,0.12964728312678742,0.12805846838258658,0.149984111852558,0.15506831903400065,0.05624404194470925
lingual-lh,0.0,0.17710134901418195,0.14527845036319612,0.17986855759252854,0.1746800415081287,0.15842269111034243,0.16464891041162227,0.0
parahippocampal-lh,0.0,0.17899101589495509,0.143054595715273,0.17484450587422254,0.1821008984105045,0.15860400829302004,0.16240497581202487,0.0
parahippocampal-rh,0.03551401869158879,0.14766355140186915,0.1501557632398754,0.1442367601246106,0.1454828660436137,0.1897196261682243,0.15109034267912771,0.03613707165109034
pericalcarine-lh,0.021269738962294553,0.14727682887528198,0.15791169835642926,0.15082178536899774,0.14888817273606186,0.1543667418627135,0.19819529487592652,0.021269738962294553
rostralanteriorcingulate-lh,0.27682926829268295,0.0,0.21585365853658536,0.0,0.0,0.14268292682926828,0.08048780487804878,0.2841463414634146
