,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
frontalpole-lh,0.4478164322723908,0.0540340488527017,0.005921539600296077,0.0014803849000740192,0.0044411547002220575,0.11176905995558846,0.07549962990377498,0.2990377498149519
frontalpole-rh,0.10225763612217796,0.6719787516600265,0.0,0.0,0.0,0.11420982735723771,0.06108897742363878,0.05046480743691899
isthmuscingulate-rh,0.003937007874015748,0.0,0.4330708661417323,0.2755905511811024,0.2874015748031496,0.0,0.0,0.0
pericalcarine-lh,0.0,0.0,0.287636669470143,0.4819175777964676,0.2304457527333894,0.0,0.0,0.0
pericalcarine-rh,0.0031847133757961785,0.0,0.285828025477707,0.22929936305732485,0.48168789808917195,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.117964533538936,0.06168080185042406,0.0,0.0,0.0,0.433307632999229,0.3060909791827294,0.08095605242868158
rostralanteriorcingulate-rh,0.08544303797468354,0.0379746835443038,0.0,0.0,0.0,0.3291139240506329,0.4833860759493671,0.06408227848101265
temporalpole-lh,0.3451178451178451,0.03198653198653199,0.0,0.0,0.0,0.0867003367003367,0.06313131313131314,0.4730639730639731
