,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.41054313099041534,0.09424920127795527,0.018370607028753993,0.11980830670926518,0.05511182108626198,0.16693290734824281,0.13498402555910544
isthmuscingulate-rh,0.0,0.06214039125431531,0.35270425776754893,0.09723820483314154,0.18814729574223246,0.20771001150747986,0.0379746835443038,0.05408515535097814
parahippocampal-rh,0.0,0.025191675794085433,0.17853231106243153,0.5301204819277109,0.04600219058050383,0.1456736035049288,0.01533406352683461,0.05914567360350493
pericalcarine-lh,0.0,0.09498327759197324,0.22408026755852842,0.028093645484949834,0.38193979933110367,0.13645484949832776,0.07357859531772576,0.06086956521739131
pericalcarine-rh,0.0,0.04623044096728307,0.25391180654338547,0.09743954480796586,0.14438122332859174,0.37766714082503555,0.03982930298719772,0.04054054054054054
rostralanteriorcingulate-lh,0.0,0.16094584286803967,0.05491990846681922,0.012204424103737605,0.08543096872616324,0.04424103737604882,0.43859649122807015,0.2036613272311213
rostralanteriorcingulate-rh,0.0,0.15079365079365079,0.08641975308641975,0.04585537918871252,0.0837742504409171,0.05026455026455026,0.23192239858906524,0.3509700176366843
