,caudalanteriorcingulate-lh,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.2543046357615894,0.10860927152317881,0.030463576158940398,0.14172185430463577,0.08079470198675497,0.176158940397351,0.20794701986754968
isthmuscingulate-rh,0.0,0.1111111111111111,0.27631578947368424,0.06140350877192982,0.2646198830409357,0.11695906432748537,0.06286549707602339,0.1067251461988304
parahippocampal-rh,0.0,0.125,0.22826086956521738,0.21739130434782608,0.22826086956521738,0.0,0.07608695652173914,0.125
pericalcarine-lh,0.0,0.1234718826405868,0.22616136919315402,0.05134474327628362,0.30073349633251834,0.10757946210268948,0.08068459657701711,0.1100244498777506
pericalcarine-rh,0.0,0.145679012345679,0.2074074074074074,0.0,0.22469135802469137,0.2419753086419753,0.09135802469135802,0.08888888888888889
rostralanteriorcingulate-lh,0.0,0.2063253012048193,0.07078313253012049,0.024096385542168676,0.10542168674698796,0.05572289156626506,0.29066265060240964,0.2469879518072289
rostralanteriorcingulate-rh,0.0,0.21370967741935484,0.10080645161290322,0.030913978494623656,0.12365591397849462,0.0456989247311828,0.21370967741935484,0.271505376344086
