,cuneus-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,paracentral-lh,parahippocampal-lh,pericalcarine-lh
cuneus-lh,0.2143845089903181,0.10603964960811434,0.0,0.16090364223144307,0.17381281696634393,0.0119870908252651,0.18349469801751958,0.14937759336099585
frontalpole-lh,0.1403294691885296,0.29957291031116534,0.0024405125076266015,0.14826113483831604,0.14826113483831604,0.0018303843807199512,0.15070164734594266,0.10860280658938377
frontalpole-rh,0.0,0.011049723756906077,0.988950276243094,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.15388107126645484,0.10939627780299592,0.0,0.22696323195642307,0.17657739446209714,0.0,0.1793009532455742,0.15388107126645484
lingual-lh,0.1605308219178082,0.10402397260273973,0.0,0.1733732876712329,0.2054794520547945,0.004280821917808219,0.19477739726027396,0.15753424657534246
paracentral-lh,0.043835616438356165,0.00684931506849315,0.0,0.0,0.01643835616438356,0.9013698630136986,0.0136986301369863,0.01780821917808219
parahippocampal-lh,0.1638394704178734,0.10219280099296649,0.0,0.17004551096400497,0.18783616052958213,0.0033098882912701694,0.2167976830781961,0.15597848572610673
pericalcarine-lh,0.15561097256857856,0.08877805486284289,0.0,0.17306733167082294,0.1825436408977556,0.005486284289276808,0.1855361596009975,0.20897755610972568
