,cuneus-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh
cuneus-lh,0.7245762711864406,0.0,0.0,0.0,0.0,0.0,0.2754237288135593,0.0
frontalpole-rh,0.0,0.5178997613365155,0.13365155131264916,0.06443914081145585,0.10739856801909307,0.0,0.03579952267303103,0.14081145584725538
insula-rh,0.0,0.09133858267716535,0.31181102362204727,0.23937007874015748,0.07244094488188976,0.031496062992125984,0.11968503937007874,0.13385826771653545
lateralorbitofrontal-rh,0.0,0.036231884057971016,0.2318840579710145,0.2927536231884058,0.1072463768115942,0.034782608695652174,0.12173913043478261,0.1753623188405797
medialorbitofrontal-rh,0.0,0.07452339688041594,0.08665511265164645,0.1386481802426343,0.317157712305026,0.1265164644714038,0.05199306759098787,0.2045060658578856
parsorbitalis-rh,0.0,0.0,0.09090909090909091,0.09917355371900827,0.30991735537190085,0.4132231404958678,0.0,0.08677685950413223
pericalcarine-rh,0.1252408477842004,0.028901734104046242,0.15414258188824662,0.16184971098265896,0.05394990366088632,0.0,0.3371868978805395,0.13872832369942195
rostralanteriorcingulate-rh,0.0,0.08625730994152046,0.13304093567251463,0.1827485380116959,0.17105263157894737,0.033625730994152045,0.10818713450292397,0.2850877192982456
