,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.13829787234042554,0.1595744680851064,0.13829787234042554,0.1595744680851064,0.10638297872340426,0.13829787234042554,0.0,0.1595744680851064
inferiorparietal-rh,0.10218978102189781,0.20437956204379562,0.13138686131386862,0.1678832116788321,0.08029197080291971,0.1386861313868613,0.0,0.17518248175182483
postcentral-rh,0.07751937984496124,0.13178294573643412,0.17829457364341086,0.14728682170542637,0.13178294573643412,0.1937984496124031,0.0,0.13953488372093023
superiorfrontal-rh,0.0916030534351145,0.16793893129770993,0.15267175572519084,0.17557251908396945,0.09923664122137404,0.16030534351145037,0.0,0.15267175572519084
superiorparietal-lh,0.09473684210526316,0.10526315789473684,0.17894736842105263,0.12631578947368421,0.17894736842105263,0.2,0.0,0.11578947368421053
superiorparietal-rh,0.07518796992481203,0.13533834586466165,0.17293233082706766,0.15037593984962405,0.12781954887218044,0.20300751879699247,0.0,0.13533834586466165
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-rh,0.10294117647058823,0.17647058823529413,0.13970588235294118,0.16911764705882354,0.08823529411764706,0.14705882352941177,0.0,0.17647058823529413
