,entorhinal-rh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,parsorbitalis-rh,posteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.7619047619047619,0.0,0.23809523809523808,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
parahippocampal-rh,0.0,0.010752688172043012,0.0,0.5161290322580645,0.21505376344086022,0.12903225806451613,0.10752688172043011,0.021505376344086023
parsorbitalis-rh,0.0,0.0,0.0,0.24096385542168675,0.4457831325301205,0.2289156626506024,0.08433734939759036,0.0
posteriorcingulate-lh,0.0,0.0,0.0,0.15625,0.265625,0.578125,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.35714285714285715,0.32142857142857145,0.03571428571428571,0.2857142857142857,0.0
temporalpole-rh,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.9285714285714286
