,Fp1,F7,P7,F8,Fp2,AF7,AF3,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.8481781376518218,0.0,0.0,0.15182186234817813,0.0
Fp2,0.0,0.0,0.0,0.0,0.574585635359116,0.425414364640884,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.33185840707964603,0.668141592920354,0.0,0.0
AF3,0.0,0.0,0.0,0.5033557046979866,0.0,0.0,0.4966442953020134,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
