,FT9,Oz,O2,FC6,F4,F8,F5,AF8
FT9,0.4827586206896552,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.8863636363636364,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
