,Fp1,FT9,TP9,Oz,T8,FC6,F4,AF8
Fp1,0.4263698630136986,0.02910958904109589,0.13184931506849315,0.08904109589041095,0.02910958904109589,0.02910958904109589,0.1558219178082192,0.1095890410958904
FT9,0.022191400832177532,0.34119278779472956,0.05409153952843273,0.11927877947295423,0.24271844660194175,0.22052704576976423,0.0,0.0
TP9,0.07760314341846758,0.03831041257367387,0.48821218074656186,0.0,0.0,0.0,0.18369351669941061,0.21218074656188604
Oz,0.05656108597285068,0.09841628959276018,0.0,0.6481900452488688,0.09841628959276018,0.09841628959276018,0.0,0.0
T8,0.01694915254237288,0.18220338983050846,0.0,0.09110169491525423,0.3983050847457627,0.3114406779661017,0.0,0.0
FC6,0.016194331983805668,0.15991902834008098,0.0,0.08704453441295547,0.3006072874493927,0.43623481781376516,0.0,0.0
F4,0.125,0.0,0.2513440860215054,0.0,0.0,0.0,0.35080645161290325,0.2728494623655914
AF8,0.0825,0.0,0.27,0.0,0.0,0.0,0.25625,0.39125
