,Fp1,FT9,TP9,Oz,F8,Fp2,AF7,AF8
Fp1,0.37530266343825663,0.0,0.0,0.0,0.0,0.3075060532687651,0.3171912832929782,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35014005602240894,0.0,0.0,0.0,0.0,0.35294117647058826,0.2969187675070028,0.0
AF7,0.35501355013550134,0.0,0.0,0.0,0.0,0.2926829268292683,0.3523035230352303,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
