,Fp1,FT9,TP9,Oz,F8,Fp2,AF7,AF8
Fp1,0.5045045045045045,0.09009009009009009,0.0,0.0,0.40540540540540543,0.0,0.0,0.0
FT9,0.09482758620689655,0.4698275862068966,0.0,0.0,0.4353448275862069,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.25555555555555554,0.275,0.0,0.0,0.46944444444444444,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
