subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S46,Sess01,MOTOR_EXECUTION-LEFT,0.9173906827026813,1.0000000000000018,0.8798201232821011,0.9541736390579506,bootstrap,subcritical,fullwin_slow_hrf
S46,Sess01,MOTOR_EXECUTION-RIGHT,0.9430728572623721,1.0000000000000036,0.9003792826880157,0.9903069602222986,bootstrap,subcritical,fullwin_slow_hrf
S46,Sess01,MOTOR_IMAGERY-LEFT,0.9090620335646498,1.0,0.8721482927678438,0.9483510509131476,bootstrap,subcritical,fullwin_slow_hrf
S46,Sess01,MOTOR_IMAGERY-RIGHT,0.9601946308070204,1.0000000000000027,0.9201302673610837,1.0071388591851334,bootstrap,critical,fullwin_slow_hrf
S46,Sess01,MOTOR_EXECUTION,0.9302317699825267,1.0000000000000027,0.8900997029850584,0.9722402996401246,bootstrap,subcritical,fullwin_slow_hrf
S46,Sess01,MOTOR_IMAGERY,0.9346283321858351,1.0000000000000013,0.8961392800644638,0.9777449550491405,bootstrap,subcritical,fullwin_slow_hrf
S46,Sess01,LEFT,0.9132263581336655,1.0000000000000009,0.8759842080249725,0.9512623449855491,bootstrap,subcritical,fullwin_slow_hrf
S46,Sess01,RIGHT,0.9516337440346962,1.000000000000003,0.9102547750245498,0.998722909703716,bootstrap,subcritical,fullwin_slow_hrf
S46,Sess01,LEFT_vs_RIGHT,-0.038407385901030766,0.0,-0.12273870167874357,0.0410075699609993,bootstrap,delta,fullwin_slow_hrf
S46,Sess01,IMAGERY_vs_EXECUTION,0.004396562203308418,0.0,-0.07610101957566084,0.08764525206408214,bootstrap,delta,fullwin_slow_hrf
S46,Sess01,ME_LEFT_vs_ME_RIGHT,-0.025682174559690796,0.0,-0.11048683694019745,0.053794356369934904,bootstrap,delta,fullwin_slow_hrf
S46,Sess01,MI_LEFT_vs_MI_RIGHT,-0.051132597242370625,0.0,-0.13499056641728957,0.02822078355206392,bootstrap,delta,fullwin_slow_hrf
