,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.25862068965517243,0.0,0.29310344827586204,0.15517241379310345,0.10344827586206896,0.1206896551724138,0.0,0.06896551724137931
inferiorparietal-rh,0.0,0.27586206896551724,0.0,0.11494252873563218,0.0,0.26436781609195403,0.26436781609195403,0.08045977011494253
parsopercularis-lh,0.25862068965517243,0.0,0.29310344827586204,0.15517241379310345,0.10344827586206896,0.1206896551724138,0.0,0.06896551724137931
parstriangularis-rh,0.11827956989247312,0.10752688172043011,0.11827956989247312,0.1935483870967742,0.06451612903225806,0.1827956989247312,0.10752688172043011,0.10752688172043011
postcentral-rh,0.175,0.0,0.175,0.175,0.2,0.175,0.0,0.1
rostralmiddlefrontal-rh,0.0625,0.1875,0.0625,0.140625,0.046875,0.234375,0.1796875,0.0859375
superiorparietal-rh,0.0,0.27586206896551724,0.0,0.11494252873563218,0.0,0.26436781609195403,0.26436781609195403,0.08045977011494253
superiortemporal-lh,0.07936507936507936,0.1111111111111111,0.07936507936507936,0.19047619047619047,0.07936507936507936,0.19047619047619047,0.1111111111111111,0.15873015873015872
