,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.12060301507537688,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758
parsopercularis-lh,0.11059907834101383,0.15207373271889402,0.12442396313364056,0.12903225806451613,0.11981566820276497,0.1152073732718894,0.12442396313364056,0.12442396313364056
parstriangularis-rh,0.11538461538461539,0.125,0.12980769230769232,0.1346153846153846,0.125,0.1201923076923077,0.125,0.125
postcentral-rh,0.11267605633802817,0.12206572769953052,0.1267605633802817,0.14084507042253522,0.12206572769953052,0.11737089201877934,0.13145539906103287,0.1267605633802817
rostralmiddlefrontal-rh,0.11594202898550725,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.12560386473429952,0.12077294685990338,0.12560386473429952,0.12560386473429952
superiorparietal-rh,0.11707317073170732,0.12682926829268293,0.12682926829268293,0.12682926829268293,0.12682926829268293,0.12195121951219512,0.12682926829268293,0.12682926829268293
superiortemporal-lh,0.11320754716981132,0.12264150943396226,0.12735849056603774,0.13679245283018868,0.12264150943396226,0.1179245283018868,0.1320754716981132,0.12735849056603774
supramarginal-rh,0.11320754716981132,0.12264150943396226,0.12735849056603774,0.13679245283018868,0.12264150943396226,0.1179245283018868,0.1320754716981132,0.12735849056603774
