,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.12060301507537688,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758
parsopercularis-lh,0.11594202898550725,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.12560386473429952,0.12077294685990338,0.12560386473429952,0.12560386473429952
parstriangularis-rh,0.11538461538461539,0.125,0.12980769230769232,0.1346153846153846,0.125,0.1201923076923077,0.125,0.125
postcentral-rh,0.11538461538461539,0.125,0.12980769230769232,0.1346153846153846,0.125,0.1201923076923077,0.125,0.125
rostralmiddlefrontal-rh,0.11594202898550725,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.12560386473429952,0.12077294685990338,0.12560386473429952,0.12560386473429952
superiorparietal-rh,0.11707317073170732,0.12682926829268293,0.12682926829268293,0.12682926829268293,0.12682926829268293,0.12195121951219512,0.12682926829268293,0.12682926829268293
superiortemporal-lh,0.11594202898550725,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.12560386473429952,0.12077294685990338,0.12560386473429952,0.12560386473429952
supramarginal-rh,0.11594202898550725,0.12560386473429952,0.13043478260869565,0.13043478260869565,0.12560386473429952,0.12077294685990338,0.12560386473429952,0.12560386473429952
