,Fp1,F7,FC5,FT10,F4,AF7,AF8,F2
Fp1,0.5117056856187291,0.0,0.0,0.0,0.0,0.0,0.4882943143812709,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.5017182130584192,0.0,0.0,0.0,0.0,0.0,0.49828178694158076,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
