,Fp1,F7,FC5,FT10,F4,AF7,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4883720930232558,0.0,0.0,0.0,0.0,0.0,0.5116279069767442
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.6746411483253588,0.0,0.3253588516746411,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.5037037037037037,0.0,0.4962962962962963,0.0
F2,0.0,0.19626168224299065,0.0,0.0,0.0,0.0,0.0,0.8037383177570093
