,Fp1,FT10,F4,Fp2,AF7,AFz,F5,AF8
Fp1,0.6812865497076024,0.0,0.0,0.22807017543859648,0.0,0.09064327485380116,0.0,0.0
FT10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.39800995024875624,0.0,0.0,0.44776119402985076,0.0,0.15422885572139303,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.33695652173913043,0.0,0.0,0.33695652173913043,0.0,0.32608695652173914,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
