,Fp1,FT10,F4,Fp2,AF7,AFz,F5,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.6029411764705882,0.0,0.0,0.0,0.0,0.39705882352941174
Fp2,0.0,0.0,0.0,0.3562753036437247,0.2834008097165992,0.3603238866396761,0.0,0.0
AF7,0.0,0.0,0.0,0.29955947136563876,0.34801762114537443,0.3524229074889868,0.0,0.0
AFz,0.0,0.0,0.0,0.23298429319371727,0.2094240837696335,0.5575916230366492,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.5030674846625767,0.0,0.0,0.0,0.0,0.49693251533742333
