,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.1936619718309859,0.09859154929577464,0.12323943661971831,0.11971830985915492,0.08450704225352113,0.09859154929577464,0.11267605633802817,0.16901408450704225
parsopercularis-lh,0.13636363636363635,0.16666666666666666,0.15656565656565657,0.09595959595959595,0.015151515151515152,0.14646464646464646,0.14646464646464646,0.13636363636363635
rostralmiddlefrontal-lh,0.1394422310756972,0.12749003984063745,0.18326693227091634,0.07569721115537849,0.02390438247011952,0.15139442231075698,0.15139442231075698,0.14741035856573706
superiorparietal-lh,0.14166666666666666,0.08333333333333333,0.08333333333333333,0.24166666666666667,0.09166666666666666,0.08333333333333333,0.1125,0.1625
superiorparietal-rh,0.16783216783216784,0.027972027972027972,0.055944055944055944,0.17482517482517482,0.32167832167832167,0.027972027972027972,0.055944055944055944,0.16783216783216784
superiortemporal-lh,0.11538461538461539,0.1282051282051282,0.1623931623931624,0.0811965811965812,0.01282051282051282,0.18803418803418803,0.1794871794871795,0.13247863247863248
superiortemporal-rh,0.1198501872659176,0.11235955056179775,0.14232209737827714,0.09737827715355805,0.0299625468164794,0.16104868913857678,0.18726591760299627,0.149812734082397
supramarginal-rh,0.15584415584415584,0.09090909090909091,0.12987012987012986,0.12337662337662338,0.07467532467532467,0.10714285714285714,0.1331168831168831,0.18506493506493507
