,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.15915915915915915,0.08408408408408409,0.13213213213213212,0.0960960960960961,0.15615615615615616,0.14414414414414414,0.08408408408408409,0.14414414414414414
parsopercularis-lh,0.11688311688311688,0.14285714285714285,0.12987012987012986,0.13852813852813853,0.12121212121212122,0.08658008658008658,0.13852813852813853,0.12554112554112554
postcentral-lh,0.14106583072100312,0.09717868338557993,0.14420062695924765,0.109717868338558,0.14420062695924765,0.11912225705329153,0.09717868338557993,0.14733542319749215
rostralmiddlefrontal-lh,0.12307692307692308,0.12692307692307692,0.1346153846153846,0.13846153846153847,0.12692307692307692,0.09615384615384616,0.12307692307692308,0.13076923076923078
superiorparietal-lh,0.15522388059701492,0.08656716417910448,0.13432835820895522,0.09850746268656717,0.15522388059701492,0.1373134328358209,0.08656716417910448,0.14626865671641792
superiorparietal-rh,0.1492063492063492,0.06666666666666667,0.11746031746031746,0.07936507936507936,0.14285714285714285,0.24126984126984127,0.06666666666666667,0.1365079365079365
superiortemporal-lh,0.11814345991561181,0.13924050632911392,0.1308016877637131,0.13924050632911392,0.12236286919831224,0.08860759493670886,0.1350210970464135,0.12658227848101267
supramarginal-rh,0.1407185628742515,0.08982035928143713,0.1377245508982036,0.10179640718562874,0.1437125748502994,0.1317365269461078,0.08982035928143713,0.16467065868263472
