,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.12558139534883722,0.13023255813953488,0.13023255813953488,0.13023255813953488,0.13023255813953488,0.09302325581395349,0.13023255813953488,0.13023255813953488
parsopercularis-lh,0.11688311688311688,0.14285714285714285,0.12987012987012986,0.13852813852813853,0.12121212121212122,0.08658008658008658,0.13852813852813853,0.12554112554112554
postcentral-lh,0.11894273127753303,0.13656387665198239,0.13215859030837004,0.13656387665198239,0.12334801762114538,0.0881057268722467,0.13656387665198239,0.1277533039647577
rostralmiddlefrontal-lh,0.11688311688311688,0.14285714285714285,0.12987012987012986,0.13852813852813853,0.12121212121212122,0.08658008658008658,0.13852813852813853,0.12554112554112554
superiorparietal-lh,0.12272727272727273,0.1318181818181818,0.1318181818181818,0.1318181818181818,0.12727272727272726,0.09090909090909091,0.1318181818181818,0.1318181818181818
superiorparietal-rh,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.12574850299401197,0.11976047904191617,0.12574850299401197,0.12574850299401197
superiortemporal-lh,0.11688311688311688,0.14285714285714285,0.12987012987012986,0.13852813852813853,0.12121212121212122,0.08658008658008658,0.13852813852813853,0.12554112554112554
supramarginal-rh,0.12053571428571429,0.13392857142857142,0.13392857142857142,0.13392857142857142,0.125,0.08928571428571429,0.13392857142857142,0.12946428571428573
