,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.165625,0.109375,0.109375,0.1375,0.134375,0.09375,0.109375,0.140625
rostralmiddlefrontal-lh,0.11956521739130435,0.16304347826086957,0.15217391304347827,0.07608695652173914,0.07246376811594203,0.12318840579710146,0.15942028985507245,0.13405797101449277
rostralmiddlefrontal-rh,0.12087912087912088,0.16117216117216118,0.15384615384615385,0.07692307692307693,0.07326007326007326,0.12087912087912088,0.1575091575091575,0.13553113553113552
superiorparietal-lh,0.14334470989761092,0.07508532423208192,0.07508532423208192,0.22184300341296928,0.19795221843003413,0.07508532423208192,0.07508532423208192,0.13651877133105803
superiorparietal-rh,0.14285714285714285,0.07317073170731707,0.07317073170731707,0.20905923344947736,0.21951219512195122,0.07317073170731707,0.07317073170731707,0.13588850174216027
superiortemporal-lh,0.12658227848101267,0.14345991561181434,0.13924050632911392,0.08860759493670886,0.08438818565400844,0.14767932489451477,0.14767932489451477,0.12236286919831224
superiortemporal-rh,0.11956521739130435,0.15942028985507245,0.15217391304347827,0.07608695652173914,0.07246376811594203,0.12681159420289856,0.15942028985507245,0.13405797101449277
supramarginal-rh,0.13496932515337423,0.1196319018404908,0.1196319018404908,0.12576687116564417,0.12269938650306748,0.08895705521472393,0.1196319018404908,0.1687116564417178
