,bankssts-lh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,transversetemporal-lh
bankssts-lh,0.375,0.0,0.0,0.0,0.3472222222222222,0.0,0.0,0.2777777777777778
frontalpole-lh,0.0,0.24281150159744408,0.14696485623003194,0.18210862619808307,0.0,0.19169329073482427,0.2364217252396166,0.0
frontalpole-rh,0.0,0.20087336244541484,0.1965065502183406,0.20087336244541484,0.0,0.20087336244541484,0.20087336244541484,0.0
medialorbitofrontal-rh,0.0,0.1950354609929078,0.16312056737588654,0.22340425531914893,0.0,0.22695035460992907,0.19148936170212766,0.0
parahippocampal-lh,0.34328358208955223,0.0,0.0,0.0,0.3582089552238806,0.0,0.0,0.29850746268656714
rostralanteriorcingulate-lh,0.0,0.19661016949152543,0.15593220338983052,0.21694915254237288,0.0,0.23728813559322035,0.19322033898305085,0.0
rostralanteriorcingulate-rh,0.0,0.24025974025974026,0.14935064935064934,0.18181818181818182,0.0,0.19155844155844157,0.237012987012987,0.0
transversetemporal-lh,0.3275862068965517,0.0,0.0,0.0,0.3448275862068966,0.0,0.0,0.3275862068965517
