,Fp1,FT9,F4,AF3,AFz,F1,F2,FCz
Fp1,0.4063157894736842,0.29473684210526313,0.29894736842105263,0.0,0.0,0.0,0.0,0.0
FT9,0.3389830508474576,0.3365617433414044,0.324455205811138,0.0,0.0,0.0,0.0,0.0
F4,0.3397129186602871,0.3229665071770335,0.3373205741626794,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.6452513966480447,0.0,0.0,0.3547486033519553,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.47601476014760147,0.0,0.0,0.5239852398523985,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
