,Fp1,FT9,F4,AF3,AFz,F1,F2,FCz
Fp1,0.2773425258539643,0.22970855531181447,0.2315888436226888,0.0,0.1360075211532435,0.12535255405828893,0.0,0.0
FT9,0.19978165938864628,0.26118995633187775,0.20769650655021835,0.0,0.1730349344978166,0.15829694323144106,0.0,0.0
F4,0.21930870083432658,0.22586412395709177,0.2815852205005959,0.0,0.14570917759237187,0.12753277711561384,0.0,0.0
AF3,0.0,0.0,0.0,0.6162269785963166,0.0,0.0,0.3837730214036834,0.0
AFz,0.10381203548309757,0.15128266602733156,0.11747782306401343,0.0,0.3378086789738672,0.28961879645169025,0.0,0.0
F1,0.09347774899929362,0.13609606781257358,0.10101247939722156,0.0,0.28184600894749234,0.3875676948434189,0.0,0.0
F2,0.0,0.0,0.0,0.41671159029649596,0.0,0.0,0.583288409703504,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
