,F7,FC2,AF7,AF3,AFz,F1,F2,FCz
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.6381578947368421,0.0,0.0,0.3618421052631579,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.3873239436619718,0.0,0.0,0.6126760563380281,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
