,Fp1,FT9,F4,AF3,AFz,F1,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.33182844243792325,0.0,0.0,0.3340857787810384,0.3340857787810384,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.19680851063829788,0.0,0.0,0.40824468085106386,0.3949468085106383,0.0,0.0
F1,0.0,0.18829516539440203,0.0,0.0,0.3753180661577608,0.43638676844783714,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
