,Fp1,F3,F7,FC2,AF7,F1,F5,F2
Fp1,0.6966666666666667,0.0,0.0,0.0,0.0,0.30333333333333334,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.6105417276720352,0.0,0.0,0.0,0.0,0.38945827232796487
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.45454545454545453,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
