,F7,FC2,AF7,AF3,AFz,F1,F2,FCz
F7,0.4376899696048632,0.0,0.0,0.0,0.0,0.0,0.3252279635258359,0.23708206686930092
FC2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.5123809523809524,0.4876190476190476,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.4373379429559205,0.5626620570440796,0.0,0.0
F2,0.16220238095238096,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.12351190476190477
FCz,0.0970873786407767,0.0,0.0,0.0,0.0,0.0,0.10315533980582524,0.7997572815533981
