,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.12307692307692308,0.12527472527472527,0.12527472527472527,0.12527472527472527,0.12527472527472527,0.12527472527472527,0.12527472527472527,0.12527472527472527
frontalpole-rh,0.06934306569343066,0.1630170316301703,0.10948905109489052,0.14720194647201945,0.13381995133819952,0.12165450121654502,0.12408759124087591,0.13138686131386862
lateralorbitofrontal-lh,0.0838235294117647,0.13088235294117648,0.13088235294117648,0.13088235294117648,0.13088235294117648,0.13088235294117648,0.13088235294117648,0.13088235294117648
lateralorbitofrontal-rh,0.07063197026022305,0.14869888475836432,0.11152416356877323,0.14869888475836432,0.13630731102850063,0.12391573729863693,0.12639405204460966,0.13382899628252787
medialorbitofrontal-lh,0.07270408163265306,0.13903061224489796,0.11479591836734694,0.13903061224489796,0.13903061224489796,0.12755102040816327,0.13010204081632654,0.1377551020408163
medialorbitofrontal-rh,0.07692307692307693,0.13360323886639677,0.1214574898785425,0.13360323886639677,0.13360323886639677,0.13360323886639677,0.13360323886639677,0.13360323886639677
rostralanteriorcingulate-lh,0.07579787234042554,0.13430851063829788,0.1196808510638298,0.13430851063829788,0.13430851063829788,0.13297872340425532,0.13430851063829788,0.13430851063829788
rostralanteriorcingulate-rh,0.07335907335907337,0.1377091377091377,0.11583011583011583,0.1377091377091377,0.1377091377091377,0.1287001287001287,0.13127413127413126,0.1377091377091377
