,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.45454545454545453,0.0,0.0,0.29545454545454547,0.0,0.0,0.25,0.0
parsopercularis-lh,0.0,0.4274193548387097,0.3870967741935484,0.0,0.0,0.18548387096774194,0.0,0.0
parstriangularis-rh,0.0,0.3333333333333333,0.5138888888888888,0.0,0.0,0.1527777777777778,0.0,0.0
rostralmiddlefrontal-lh,0.11818181818181818,0.0,0.0,0.39090909090909093,0.18181818181818182,0.0,0.3090909090909091,0.0
superiorparietal-rh,0.0,0.0,0.0,0.15873015873015872,0.4603174603174603,0.0,0.38095238095238093,0.0
superiortemporal-rh,0.0,0.3380281690140845,0.3380281690140845,0.0,0.0,0.323943661971831,0.0,0.0
supramarginal-lh,0.08227848101265822,0.0,0.0,0.21518987341772153,0.31645569620253167,0.0,0.3860759493670886,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
