,inferiorparietal-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.13966480446927373,0.1340782122905028,0.13966480446927373,0.1340782122905028,0.13966480446927373,0.0670391061452514,0.1005586592178771,0.1452513966480447
postcentral-lh,0.11956521739130435,0.14673913043478262,0.14673913043478262,0.125,0.15217391304347827,0.06521739130434782,0.09239130434782608,0.15217391304347827
rostralmiddlefrontal-lh,0.12041884816753927,0.14659685863874344,0.14659685863874344,0.1256544502617801,0.1518324607329843,0.06282722513089005,0.09424083769633508,0.1518324607329843
superiorparietal-lh,0.12941176470588237,0.1411764705882353,0.1411764705882353,0.13529411764705881,0.1411764705882353,0.07058823529411765,0.1,0.1411764705882353
superiorparietal-rh,0.11979166666666667,0.14583333333333334,0.14583333333333334,0.125,0.15104166666666666,0.0625,0.09375,0.15625
superiortemporal-lh,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.12631578947368421,0.11578947368421053,0.12631578947368421,0.12631578947368421
superiortemporal-rh,0.13138686131386862,0.13138686131386862,0.13138686131386862,0.13138686131386862,0.13138686131386862,0.08759124087591241,0.12408759124087591,0.13138686131386862
supramarginal-rh,0.12322274881516587,0.13270142180094788,0.13744075829383887,0.11374407582938388,0.14218009478672985,0.05687203791469194,0.08530805687203792,0.20853080568720378
