,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,temporalpole-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.9372822299651568,0.003484320557491289,0.017421602787456445,0.017421602787456445,0.0,0.017421602787456445,0.006968641114982578
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.0,0.015915119363395226,0.002652519893899204,0.35013262599469497,0.29708222811671087,0.04774535809018567,0.23342175066312998,0.05305039787798409
insula-rh,0.0,0.008368200836820083,0.001394700139470014,0.15481171548117154,0.3891213389121339,0.08926080892608089,0.20920502092050208,0.14783821478382148
isthmuscingulate-rh,0.0,0.0,0.0,0.04205607476635514,0.1542056074766355,0.38317757009345793,0.2266355140186916,0.1939252336448598
parahippocampal-rh,0.0,0.00966183574879227,0.001610305958132045,0.14009661835748793,0.2431561996779388,0.1529790660225443,0.2898550724637681,0.16264090177133655
temporalpole-rh,0.0,0.0020242914979757085,0.0020242914979757085,0.038461538461538464,0.2125506072874494,0.16396761133603238,0.19838056680161945,0.3825910931174089
