,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-rh,isthmuscingulate-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.424812030075188,0.016917293233082706,0.016917293233082706,0.016917293233082706,0.02443609022556391,0.07518796992481203,0.016917293233082706,0.40789473684210525
frontalpole-rh,0.025839793281653745,0.5478036175710594,0.06201550387596899,0.06201550387596899,0.22739018087855298,0.012919896640826873,0.06201550387596899,0.0
fusiform-rh,0.01440922190201729,0.03602305475504323,0.515850144092219,0.18587896253602307,0.0,0.007204610951008645,0.24063400576368876,0.0
isthmuscingulate-rh,0.02188183807439825,0.05470459518599562,0.2800875273522976,0.3522975929978118,0.0,0.010940919037199124,0.2800875273522976,0.0
lateralorbitofrontal-lh,0.04,0.32727272727272727,0.0,0.0,0.5418181818181819,0.0,0.0,0.09090909090909091
medialorbitofrontal-lh,0.2265193370165746,0.022099447513812154,0.022099447513812154,0.022099447513812154,0.0,0.4696132596685083,0.022099447513812154,0.2154696132596685
parahippocampal-rh,0.019646365422396856,0.04911591355599214,0.3300589390962672,0.25343811394891946,0.0,0.009823182711198428,0.3379174852652259,0.0
rostralanteriorcingulate-rh,0.3625632377740304,0.0,0.0,0.0,0.045531197301854974,0.06239460370994941,0.0,0.5295109612141653
