,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.4393063583815029,0.17341040462427745,0.05202312138728324,0.0,0.11560693641618497,0.07514450867052024,0.0,0.14450867052023122
frontalpole-lh,0.23870967741935484,0.3161290322580645,0.12258064516129032,0.0,0.14838709677419354,0.012903225806451613,0.0,0.16129032258064516
frontalpole-rh,0.09821428571428571,0.20535714285714285,0.45535714285714285,0.0,0.10714285714285714,0.0,0.0,0.13392857142857142
lateralorbitofrontal-lh,0.2,0.1,0.0,0.3,0.0,0.0,0.0,0.4
medialorbitofrontal-lh,0.2602739726027397,0.2465753424657534,0.0821917808219178,0.0,0.3013698630136986,0.0684931506849315,0.0,0.0410958904109589
parsorbitalis-rh,0.03546099290780142,0.0,0.0070921985815602835,0.0,0.0070921985815602835,0.8297872340425532,0.0070921985815602835,0.11347517730496454
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
temporalpole-rh,0.19680851063829788,0.16489361702127658,0.09042553191489362,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0,0.44148936170212766
