,entorhinal-rh,frontalpole-lh,frontalpole-rh,parahippocampal-rh,parsopercularis-lh,parsorbitalis-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.5306859205776173,0.10469314079422383,0.1407942238267148,0.039711191335740074,0.01444043321299639,0.0,0.08664259927797834,0.08303249097472924
frontalpole-lh,0.09562841530054644,0.4371584699453552,0.1366120218579235,0.0,0.1284153005464481,0.01912568306010929,0.11748633879781421,0.06557377049180328
frontalpole-rh,0.11597938144329897,0.09278350515463918,0.6417525773195877,0.03608247422680412,0.05154639175257732,0.01288659793814433,0.041237113402061855,0.007731958762886598
parahippocampal-rh,0.0165016501650165,0.0,0.039603960396039604,0.8547854785478548,0.0,0.0,0.0462046204620462,0.0429042904290429
parsopercularis-lh,0.027607361963190184,0.13803680981595093,0.09202453987730061,0.0,0.6165644171779141,0.04294478527607362,0.0705521472392638,0.012269938650306749
parsorbitalis-lh,0.003067484662576687,0.018404907975460124,0.03374233128834356,0.0,0.06748466257668712,0.8680981595092024,0.009202453987730062,0.0
temporalpole-rh,0.04748603351955307,0.12849162011173185,0.061452513966480445,0.027932960893854747,0.08659217877094973,0.013966480446927373,0.5837988826815642,0.05027932960893855
transversetemporal-rh,0.09226190476190477,0.08630952380952381,0.023809523809523808,0.023809523809523808,0.017857142857142856,0.0,0.05654761904761905,0.6994047619047619
