,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parstriangularis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,0.8918918918918919,0.0,0.06306306306306306,0.0,0.009009009009009009,0.018018018018018018,0.013513513513513514,0.0045045045045045045
frontalpole-lh,0.0,0.738831615120275,0.10309278350515463,0.06872852233676977,0.0,0.08934707903780069,0.0,0.0
frontalpole-rh,0.024553571428571428,0.07589285714285714,0.6450892857142857,0.03125,0.0,0.10491071428571429,0.08705357142857142,0.03125
parsorbitalis-lh,0.0,0.03244274809160305,0.01717557251908397,0.6145038167938931,0.17938931297709923,0.07061068702290077,0.019083969465648856,0.06679389312977099
parstriangularis-lh,0.007281553398058253,0.0,0.0,0.2087378640776699,0.5412621359223301,0.021844660194174758,0.024271844660194174,0.1966019417475728
rostralanteriorcingulate-lh,0.012165450121654502,0.038929440389294405,0.0851581508515815,0.06569343065693431,0.014598540145985401,0.6058394160583942,0.15085158150851583,0.0267639902676399
rostralanteriorcingulate-rh,0.006060606060606061,0.006060606060606061,0.09393939393939393,0.021212121212121213,0.030303030303030304,0.1606060606060606,0.6484848484848484,0.03333333333333333
temporalpole-rh,0.00477326968973747,0.0,0.021479713603818614,0.081145584725537,0.21957040572792363,0.03341288782816229,0.03341288782816229,0.6062052505966588
