,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,medialorbitofrontal-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh
entorhinal-rh,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0
frontalpole-lh,0.0,0.2634146341463415,0.024390243902439025,0.23902439024390243,0.1902439024390244,0.08292682926829269,0.16585365853658537,0.03414634146341464
frontalpole-rh,0.030927835051546393,0.0,0.7216494845360825,0.010309278350515464,0.1958762886597938,0.0,0.041237113402061855,0.0
lateralorbitofrontal-lh,0.008368200836820083,0.24267782426778242,0.0041841004184100415,0.2928870292887029,0.14225941422594143,0.07112970711297072,0.20920502092050208,0.029288702928870293
medialorbitofrontal-lh,0.0,0.15976331360946747,0.1834319526627219,0.1301775147928994,0.3609467455621302,0.05325443786982249,0.08875739644970414,0.023668639053254437
parsorbitalis-rh,0.0,0.2073170731707317,0.0,0.18292682926829268,0.15853658536585366,0.18292682926829268,0.18292682926829268,0.08536585365853659
temporalpole-lh,0.004464285714285714,0.19642857142857142,0.03571428571428571,0.22767857142857142,0.10267857142857142,0.07589285714285714,0.32589285714285715,0.03125
temporalpole-rh,0.0,0.1891891891891892,0.0,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.16216216216216217
