,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.6530612244897959,0.0,0.1836734693877551,0.0,0.0,0.16326530612244897,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.37037037037037035,0.0,0.3333333333333333,0.0,0.0,0.2962962962962963,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO4,0.0,0.34615384615384615,0.0,0.34615384615384615,0.0,0.0,0.3076923076923077,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
