,Fp1,FT9,Oz,O2,FT10,Fp2,PO4,P6
Fp1,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.0,0.0,0.0,0.0,0.0
FT9,0.19230769230769232,0.46153846153846156,0.34615384615384615,0.0,0.0,0.0,0.0,0.0
Oz,0.20833333333333334,0.4166666666666667,0.375,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
