,TP9,Oz,O2,FT10,F4,F8,Fp2,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.36,0.4,0.0,0.0,0.0,0.24
FT10,0.0,0.0,0.28125,0.53125,0.0,0.0,0.0,0.1875
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.3
