,Fp1,TP9,Oz,O2,F8,Fp2,PO4,PO8
Fp1,0.3225806451612903,0.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.3548387096774194
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3235294117647059,0.0,0.0,0.0,0.3235294117647059,0.0,0.0,0.35294117647058826
Fp2,0.0,0.0,0.0,0.0,0.0,0.6041666666666666,0.3958333333333333,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.4473684210526316,0.5526315789473685,0.0
PO8,0.22916666666666666,0.0,0.0,0.0,0.22916666666666666,0.0,0.0,0.5416666666666666
