,Fp1,TP9,Oz,O2,F8,Fp2,PO4,PO8
Fp1,0.31,0.0,0.0,0.0,0.28,0.31,0.0,0.1
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.2967032967032967,0.0,0.0,0.0,0.2967032967032967,0.2967032967032967,0.0,0.10989010989010989
Fp2,0.31,0.0,0.0,0.0,0.28,0.31,0.0,0.1
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.2558139534883721,0.0,0.0,0.0,0.2558139534883721,0.2558139534883721,0.0,0.23255813953488372
