,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.0,0.0,0.5102040816326531,0.0,0.0,0.0,0.4897959183673469,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75
