,TP9,Oz,O2,FT10,F4,F8,Fp2,AF4
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.5263157894736842
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.5111111111111111,0.4888888888888889,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.5106382978723404,0.48936170212765956,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.55
