,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.43452380952380953,0.011904761904761904,0.1388888888888889,0.0,0.14285714285714285,0.023809523809523808,0.1865079365079365,0.061507936507936505
FT9,0.010144927536231883,0.4028985507246377,0.06521739130434782,0.10579710144927536,0.04057971014492753,0.25507246376811593,0.02753623188405797,0.0927536231884058
Oz,0.09102564102564102,0.05512820512820513,0.36666666666666664,0.04358974358974359,0.08461538461538462,0.04487179487179487,0.21923076923076923,0.09487179487179487
FT10,0.0,0.106544901065449,0.0487062404870624,0.3759512937595129,0.1019786910197869,0.1126331811263318,0.0684931506849315,0.1856925418569254
F4,0.09560723514211886,0.040051679586563305,0.07493540051679587,0.08785529715762273,0.32299741602067183,0.025839793281653745,0.1421188630490956,0.21059431524547803
F5,0.01607717041800643,0.29260450160771706,0.06270096463022508,0.12540192926045016,0.028938906752411574,0.4340836012861736,0.006430868167202572,0.03376205787781351
PO8,0.11860174781523096,0.02247191011235955,0.20599250936329588,0.05493133583021224,0.14357053682896379,0.003745318352059925,0.33458177278401996,0.11610486891385768
AF8,0.03930635838150289,0.07167630057803469,0.08092485549132948,0.13872832369942195,0.17803468208092485,0.028901734104046242,0.10057803468208093,0.36184971098265895
