,Fp1,FT9,Oz,FT10,F4,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.23809523809523808,0.19047619047619047,0.0,0.0,0.2857142857142857,0.2857142857142857
FT10,0.0,0.0,0.06666666666666667,0.3,0.0,0.0,0.3,0.3333333333333333
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.125,0.25,0.0,0.0,0.3,0.325
AF8,0.0,0.0,0.09433962264150944,0.18867924528301888,0.0,0.0,0.22641509433962265,0.49056603773584906
