,Fp1,TP9,FT10,Fp2,AF7,F6,AF8,AF4
Fp1,0.46589018302828616,0.0,0.0,0.46921797004991683,0.064891846921797,0.0,0.0,0.0
TP9,0.0,0.5114364135407137,0.0,0.0,0.0,0.1637694419030192,0.1564501372369625,0.16834400731930466
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.35516372795969775,0.0,0.0,0.5100755667506297,0.13476070528967254,0.0,0.0,0.0
AF7,0.12462006079027356,0.0,0.0,0.331306990881459,0.5440729483282675,0.0,0.0,0.0
F6,0.0,0.24279835390946503,0.0,0.0,0.0,0.49382716049382713,0.26337448559670784,0.0
AF8,0.0,0.180773249738767,0.0,0.0,0.0,0.2027168234064786,0.5088819226750261,0.10762800417972831
AF4,0.0,0.28091603053435116,0.0,0.0,0.0,0.0,0.15419847328244274,0.5648854961832062
