,Fp1,TP9,Fp2,AF7,AF3,PO4,F6,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.6459143968871596,0.0,0.0,0.0,0.11478599221789883,0.0,0.23929961089494164
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.024390243902439025,0.7804878048780488,0.0,0.1951219512195122,0.0
PO4,0.0,0.20748299319727892,0.0,0.0,0.0,0.7925170068027211,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.9333333333333333,0.0
AF8,0.0,0.25260960334029225,0.0,0.0,0.0,0.0020876826722338203,0.0,0.7453027139874739
