,Fp1,TP9,FT10,Fp2,AF7,F6,AF8,AF4
Fp1,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0
TP9,0.0,0.575107296137339,0.0,0.0,0.0,0.4248927038626609,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4715909090909091,0.0,0.0,0.5284090909090909,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.37890625,0.0,0.0,0.0,0.62109375,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
