,Fp1,TP9,FT10,Fp2,AF7,F6,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.39956331877729256,0.0,0.0,0.0,0.0,0.19868995633187772,0.4017467248908297
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.21136363636363636,0.0,0.0,0.0,0.0,0.5545454545454546,0.2340909090909091
AF4,0.0,0.3629191321499014,0.0,0.0,0.0,0.0,0.1992110453648915,0.4378698224852071
