,Fp1,F7,FT9,T8,AF7,AF3,F5,AF8
Fp1,0.6571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286
F7,0.0,0.3669064748201439,0.2589928057553957,0.37410071942446044,0.0,0.0,0.0,0.0
FT9,0.0,0.33636363636363636,0.32727272727272727,0.33636363636363636,0.0,0.0,0.0,0.0
T8,0.0,0.31097560975609756,0.21951219512195122,0.4695121951219512,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.8137254901960784,0.18627450980392157
AF8,0.06965174129353234,0.0,0.0,0.0,0.0,0.0,0.1791044776119403,0.7512437810945274
