,F7,FC5,C3,FT10,FC3,C5,PO7,PO3
F7,0.22302158273381295,0.23741007194244604,0.22302158273381295,0.1223021582733813,0.0,0.0,0.0,0.19424460431654678
FC5,0.2246376811594203,0.2391304347826087,0.2246376811594203,0.12318840579710146,0.0,0.0,0.0,0.18840579710144928
C3,0.2222222222222222,0.23703703703703705,0.2222222222222222,0.1259259259259259,0.0,0.0,0.0,0.1925925925925926
FT10,0.20238095238095238,0.20238095238095238,0.20238095238095238,0.19047619047619047,0.0,0.0,0.0,0.20238095238095238
FC3,0.0,0.0,0.0,0.0,0.391304347826087,0.2717391304347826,0.33695652173913043,0.0
C5,0.0,0.0,0.0,0.0,0.3472222222222222,0.3194444444444444,0.3333333333333333,0.0
PO7,0.0,0.0,0.0,0.0,0.3764705882352941,0.2823529411764706,0.3411764705882353,0.0
PO3,0.21774193548387097,0.21774193548387097,0.21774193548387097,0.13709677419354838,0.0,0.0,0.0,0.20967741935483872
