,F7,TP9,P8,CP2,Fp2,TP8,FT8,AF4
F7,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.35714285714285715,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.14285714285714285,0.2857142857142857
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.375,0.0,0.25,0.375
AF4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.4
