,F7,TP9,P8,CP2,Fp2,TP8,FT8,AF4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.4158415841584158,0.0,0.4158415841584158,0.0,0.039603960396039604,0.12871287128712872,0.0
P8,0.0,0.0,0.6086956521739131,0.0,0.2608695652173913,0.0,0.0,0.13043478260869565
CP2,0.0,0.4158415841584158,0.0,0.4158415841584158,0.0,0.039603960396039604,0.12871287128712872,0.0
Fp2,0.0,0.0,0.4666666666666667,0.0,0.3333333333333333,0.0,0.0,0.2
TP8,0.0,0.26666666666666666,0.0,0.26666666666666666,0.0,0.2,0.26666666666666666,0.0
FT8,0.0,0.325,0.0,0.325,0.0,0.075,0.275,0.0
AF4,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365,0.0,0.0,0.2727272727272727
