,Fp1,P4,T8,F8,Fp2,AF7,AF3,C5
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.7042801556420234,0.0,0.0,0.03501945525291829,0.2198443579766537,0.04085603112840467,0.0
T8,0.0,0.0,0.9102416570771001,0.08400460299194476,0.0,0.0,0.0,0.005753739930955121
F8,0.0,0.0,0.13111888111888112,0.8688811188811189,0.0,0.0,0.0,0.0
Fp2,0.0,0.030257186081694403,0.0,0.0,0.5763993948562783,0.39334341906202724,0.0,0.0
AF7,0.0,0.13403263403263405,0.0,0.0,0.29836829836829837,0.5675990675990676,0.0,0.0
AF3,0.0,0.025333333333333333,0.0,0.0,0.0,0.0,0.756,0.21866666666666668
C5,0.0,0.0,0.004739336492890996,0.0,0.0,0.0,0.26224328593996843,0.7330173775671406
