,Fp1,F7,TP10,T8,FC6,F8,AF7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.49572649572649574,0.0,0.0,0.0,0.5042735042735043,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF7,0.0,0.0,0.17159763313609466,0.0,0.0,0.0,0.8284023668639053,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
